# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
25/01/2025 14:03:04,Class A,210545000,54.453515,10.261895,Under way using engine,,6.0,26.7,24,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:13,Class A,210545000,54.45374,10.26207,Under way using engine,,6.0,25.1,23,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:13,Class A,210545000,54.45374,10.26207,Under way using engine,,6.0,25.1,23,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:13,Class A,210545000,54.45374,10.26207,Under way using engine,,6.0,25.1,23,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:13,Class A,210545000,54.45374,10.26207,Under way using engine,,6.0,25.1,23,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:24,Class A,210545000,54.454023,10.262265,Under way using engine,,6.0,22.3,20,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:24,Class A,210545000,54.454023,10.262265,Under way using engine,,6.0,22.3,20,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:24,Class A,210545000,54.454023,10.262265,Under way using engine,,6.0,22.3,20,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:33,Class A,210545000,54.454262,10.262388,Under way using engine,,6.0,18.7,15,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:33,Class A,210545000,54.454262,10.262388,Under way using engine,,6.0,18.7,15,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:43,Class A,210545000,54.454553,10.262517,Under way using engine,,5.9,15.2,12,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:43,Class A,210545000,54.454553,10.262517,Under way using engine,,5.9,15.2,12,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:43,Class A,210545000,54.454553,10.262517,Under way using engine,,5.9,15.2,12,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:50,Class A,210545000,54.454737,10.26259,Under way using engine,0.0,5.9,14.3,11,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:50,Class A,210545000,54.454737,10.26259,Under way using engine,0.0,5.9,14.3,11,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:50,Class A,210545000,54.454737,10.26259,Under way using engine,0.0,5.9,14.3,11,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:50,Class A,210545000,54.454737,10.26259,Under way using engine,0.0,5.9,14.3,11,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:53,Class A,210545000,54.454788,10.262612,Under way using engine,0.0,5.8,14.2,11,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:53,Class A,210545000,54.454788,10.262612,Under way using engine,0.0,5.8,14.2,11,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:53,Class A,210545000,54.454788,10.262612,Under way using engine,0.0,5.8,14.2,11,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:57,Class A,210545000,54.45489,10.262655,Under way using engine,0.0,5.8,14.2,12,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:03:57,Class A,210545000,54.45489,10.262655,Under way using engine,0.0,5.8,14.2,12,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:04,Class A,210545000,54.455068,10.262738,Under way using engine,,5.8,14.6,13,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:04,Class A,210545000,54.455068,10.262738,Under way using engine,,5.8,14.6,13,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:04,Class A,210545000,54.455068,10.262738,Under way using engine,,5.8,14.6,13,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:14,Class A,210545000,54.45532,10.262858,Under way using engine,0.0,5.7,15.4,15,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:14,Class A,210545000,54.45532,10.262858,Under way using engine,0.0,5.7,15.4,15,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:14,Class A,210545000,54.45532,10.262858,Under way using engine,0.0,5.7,15.4,15,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:14,Class A,210545000,54.45532,10.262858,Under way using engine,0.0,5.7,15.4,15,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:23,Class A,210545000,54.455547,10.262965,Under way using engine,0.0,5.7,15.7,16,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:23,Class A,210545000,54.455547,10.262965,Under way using engine,0.0,5.7,15.7,16,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:23,Class A,210545000,54.455547,10.262965,Under way using engine,0.0,5.7,15.7,16,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:23,Class A,210545000,54.455547,10.262965,Under way using engine,0.0,5.7,15.7,16,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:33,Class A,210545000,54.455802,10.263083,Under way using engine,0.0,5.7,15.1,15,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:33,Class A,210545000,54.455802,10.263083,Under way using engine,0.0,5.7,15.1,15,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:33,Class A,210545000,54.455802,10.263083,Under way using engine,0.0,5.7,15.1,15,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:43,Class A,210545000,54.45606,10.263192,Under way using engine,0.0,5.8,13.9,13,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:43,Class A,210545000,54.45606,10.263192,Under way using engine,0.0,5.8,13.9,13,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:53,Class A,210545000,54.45632,10.263302,Under way using engine,0.0,5.8,13.3,13,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:53,Class A,210545000,54.45632,10.263302,Under way using engine,0.0,5.8,13.3,13,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:04:53,Class A,210545000,54.45632,10.263302,Under way using engine,0.0,5.8,13.3,13,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:04,Class A,210545000,54.45658,10.263403,Under way using engine,0.0,5.7,13.0,13,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:04,Class A,210545000,54.45658,10.263403,Under way using engine,0.0,5.7,13.0,13,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:04,Class A,210545000,54.45658,10.263403,Under way using engine,0.0,5.7,13.0,13,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:14,Class A,210545000,54.45684,10.263505,Under way using engine,0.0,5.8,13.3,13,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:14,Class A,210545000,54.45684,10.263505,Under way using engine,0.0,5.8,13.3,13,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:14,Class A,210545000,54.45684,10.263505,Under way using engine,0.0,5.8,13.3,13,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:23,Class A,210545000,54.457072,10.263602,Under way using engine,0.0,5.8,13.6,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:23,Class A,210545000,54.457072,10.263602,Under way using engine,0.0,5.8,13.6,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:23,Class A,210545000,54.457072,10.263602,Under way using engine,0.0,5.8,13.6,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:33,Class A,210545000,54.457357,10.263727,Under way using engine,0.0,5.8,13.7,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:33,Class A,210545000,54.457357,10.263727,Under way using engine,0.0,5.8,13.7,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:33,Class A,210545000,54.457357,10.263727,Under way using engine,0.0,5.8,13.7,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:33,Class A,210545000,54.457357,10.263727,Under way using engine,0.0,5.8,13.7,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:43,Class A,210545000,54.45764,10.263852,Under way using engine,0.0,5.8,13.7,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:43,Class A,210545000,54.45764,10.263852,Under way using engine,0.0,5.8,13.7,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:53,Class A,210545000,54.457872,10.263948,Under way using engine,0.0,5.8,13.6,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:53,Class A,210545000,54.457872,10.263948,Under way using engine,0.0,5.8,13.6,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:05:53,Class A,210545000,54.457872,10.263948,Under way using engine,0.0,5.8,13.6,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:04,Class A,210545000,54.458158,10.264065,Under way using engine,0.0,5.8,13.5,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:04,Class A,210545000,54.458158,10.264065,Under way using engine,0.0,5.8,13.5,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:04,Class A,210545000,54.458158,10.264065,Under way using engine,0.0,5.8,13.5,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:14,Class A,210545000,54.458425,10.264172,Under way using engine,0.0,5.8,13.5,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:14,Class A,210545000,54.458425,10.264172,Under way using engine,0.0,5.8,13.5,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:14,Class A,210545000,54.458425,10.264172,Under way using engine,0.0,5.8,13.5,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:23,Class A,210545000,54.458642,10.264262,Under way using engine,0.0,5.9,13.5,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:23,Class A,210545000,54.458642,10.264262,Under way using engine,0.0,5.9,13.5,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:23,Class A,210545000,54.458642,10.264262,Under way using engine,0.0,5.9,13.5,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:23,Class A,210545000,54.458642,10.264262,Under way using engine,0.0,5.9,13.5,14,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:33,Class A,210545000,54.458942,10.2644,Under way using engine,,6.1,14.5,15,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:33,Class A,210545000,54.458942,10.2644,Under way using engine,,6.1,14.5,15,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:33,Class A,210545000,54.458942,10.2644,Under way using engine,,6.1,14.5,15,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:33,Class A,210545000,54.458942,10.2644,Under way using engine,,6.1,14.5,15,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:43,Class A,210545000,54.459207,10.264572,Under way using engine,,6.2,18.3,21,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:43,Class A,210545000,54.459207,10.264572,Under way using engine,,6.2,18.3,21,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:06:43,Class A,210545000,54.459207,10.264572,Under way using engine,,6.2,18.3,21,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:00,Class A,210545000,54.459622,10.264922,Under way using engine,,6.3,25.5,30,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:00,Class A,210545000,54.459622,10.264922,Under way using engine,,6.3,25.5,30,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:03,Class A,210545000,54.459725,10.265022,Under way using engine,,6.3,27.1,31,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:03,Class A,210545000,54.459725,10.265022,Under way using engine,,6.3,27.1,31,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:03,Class A,210545000,54.459725,10.265022,Under way using engine,,6.3,27.1,31,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:10,Class A,210545000,54.459905,10.265202,Under way using engine,0.0,6.4,28.8,32,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:10,Class A,210545000,54.459905,10.265202,Under way using engine,0.0,6.4,28.8,32,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:10,Class A,210545000,54.459905,10.265202,Under way using engine,0.0,6.4,28.8,32,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:14,Class A,210545000,54.46001,10.26531,Under way using engine,0.0,6.5,29.3,32,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:14,Class A,210545000,54.46001,10.26531,Under way using engine,0.0,6.5,29.3,32,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:14,Class A,210545000,54.46001,10.26531,Under way using engine,0.0,6.5,29.3,32,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:14,Class A,210545000,54.46001,10.26531,Under way using engine,0.0,6.5,29.3,32,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:17,Class A,210545000,54.460092,10.265388,Under way using engine,,6.5,29.2,32,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:17,Class A,210545000,54.460092,10.265388,Under way using engine,,6.5,29.2,32,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:20,Class A,210545000,54.460202,10.26549,Under way using engine,,6.6,29.0,31,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:23,Class A,210545000,54.460257,10.26554,Under way using engine,,6.6,28.8,30,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:23,Class A,210545000,54.460257,10.26554,Under way using engine,,6.6,28.8,30,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:23,Class A,210545000,54.460257,10.26554,Under way using engine,,6.6,28.8,30,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:27,Class A,210545000,54.460372,10.265637,Under way using engine,,6.7,28.2,29,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:27,Class A,210545000,54.460372,10.265637,Under way using engine,,6.7,28.2,29,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:27,Class A,210545000,54.460372,10.265637,Under way using engine,,6.7,28.2,29,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:27,Class A,210545000,54.460372,10.265637,Under way using engine,,6.7,28.2,29,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:33,Class A,210545000,54.460543,10.265788,Under way using engine,0.0,6.8,27.8,28,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:33,Class A,210545000,54.460543,10.265788,Under way using engine,0.0,6.8,27.8,28,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:33,Class A,210545000,54.460543,10.265788,Under way using engine,0.0,6.8,27.8,28,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:43,Class A,210545000,54.460867,10.266088,Under way using engine,0.0,7.1,28.0,28,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:43,Class A,210545000,54.460867,10.266088,Under way using engine,0.0,7.1,28.0,28,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:43,Class A,210545000,54.460867,10.266088,Under way using engine,0.0,7.1,28.0,28,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:52,Class A,210545000,54.460867,10.266088,Under way using engine,0.0,7.1,28.0,28,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
25/01/2025 14:07:54,Class A,210545000,54.461163,10.266385,Under way using engine,,7.3,29.4,30,9951824,5BDD6,ELECTRAMAR,Cargo,,16.0,90.0,GPS,6.3,FITOR,29/01/2025 06:00:00,AIS,4.0,86.0,12.0,4.0
